Zeit,Bodentemp,Lufttemp,Lastgang
7862,"9,0","8,5","3.356,2"
7863,"9,0","8,4","3.356,2"
7864,"9,0","8,1","3.885,5"
7865,"9,0","7,8","4.044,3"
7866,"9,0","7,5","4.203,1"
7867,"8,9","7,1","4.229,6"
7868,"8,9","6,3","4.467,8"
7869,"8,9",6,"4.970,7"
7870,"8,9",6,"4.626,6"
7871,"8,9","5,7","5.023,6"
7872,"8,9","6,1","4.864,8"
7873,"8,9",6,"4.838,4"
7874,"8,9","5,9","4.864,8"
7875,"8,9","5,3","4.970,7"
7876,"8,9","5,6","5.103,0"
7877,"8,9","5,1","5.314,8"
7878,"8,9","4,9","5.288,3"
7879,"8,9","5,1","5.314,8"
7880,"8,9","4,6","5.976,5"
7881,"8,9","4,2","6.002,9"
7882,"8,9","5,1","5.341,2"
7883,"8,9","6,8","5.076,6"
7884,"8,9","6,9","4.097,3"
7885,"8,9","5,7","3.912,0"
7886,"8,9","6,1","4.467,8"
7887,"8,9","5,3","5.023,6"
7888,"8,9","4,8","5.208,9"
7889,"8,9","4,7","5.341,2"
7890,"8,9","4,9","5.500,0"
7891,"8,9","4,8","5.341,2"
7892,"8,9","4,1","5.314,8"
7893,"8,9","4,3","5.261,8"
7894,"8,9","3,9","5.235,4"
7895,"8,9","4,4","5.156,0"
7896,"8,9","4,6","5.447,1"
7897,"8,9","4,2","5.791,2"
7898,"8,9","3,4","5.817,6"
7899,"8,9","3,2","5.870,6"
7900,"8,9",2,"5.923,5"
7901,"8,9","1,5","6.055,9"
7902,"8,9","1,4","6.135,3"
7903,"8,9","2,5","6.241,1"
7904,"8,9",3,"6.347,0"
7905,"8,9","3,5","6.320,5"
7906,"8,9","4,6","6.294,1"
7907,"8,9","5,4","6.188,2"
7908,"8,9","5,9","6.082,3"
7909,"8,9","6,2","5.976,5"
7910,"8,9","6,2","5.950,0"
7911,"8,9","5,9","5.923,5"
7912,"8,9","5,5","5.923,5"
7913,"8,9","5,1","6.241,1"
7914,"8,9","4,9","6.347,0"
7915,"8,9","4,5","6.294,1"
7916,"8,9","4,1","6.214,7"
7917,"8,9","3,8","6.294,1"
7918,"8,9","3,5","6.426,4"
7919,"8,9","3,4","6.320,5"
7920,"8,9","3,2","6.267,6"
7921,"8,9",3,"6.161,7"
7922,"8,9","3,1","6.188,2"
7923,"8,9",3,"6.267,6"
7924,"8,9","2,7","6.214,7"
7925,"8,9","2,3","6.241,1"
7926,"8,9","2,2","6.399,9"
7927,"8,9","1,9","6.399,9"
7928,"8,9","1,9","6.320,5"
7929,"8,9","1,9","6.294,1"
7930,"8,9","2,1","6.241,1"
7931,"8,9","2,3","5.870,6"
7932,"8,9","2,5","5.553,0"
7933,"8,9","2,5","5.394,2"
7934,"8,9","2,5","5.394,2"
7935,"8,9","2,6","5.288,3"
7936,"8,9","2,7","5.447,1"
7937,"8,9","2,6","5.950,0"
7938,"8,9","2,6","6.214,7"
7939,"8,9","2,5","6.373,5"
7940,"8,9","2,3","6.294,1"
7941,"8,9","2,2","6.294,1"
7942,"8,9","2,1","6.294,1"
7943,"8,9",2,"6.320,5"
7944,"8,9","2,1","6.241,1"
7945,"8,9",2,"6.188,2"
7946,"8,9","1,9","6.161,7"
7947,"8,8","1,7","6.108,8"
7948,"8,8","1,5","6.082,3"
7949,"8,8","1,5","6.002,9"
7950,"8,8","1,3","5.976,5"
7951,"8,8",1,"6.161,7"
7952,"8,8","0,3","6.532,3"
7953,"8,8","0,8","6.664,6"
7954,"8,8","1,6","6.135,3"
7955,"8,8","2,2","5.632,4"
7956,"8,8","2,4","5.500,0"
7957,"8,8","3,5","5.288,3"
7958,"8,8","4,3","5.208,9"
7959,"8,8","4,1","5.367,7"
7960,"8,8","3,6","5.473,6"
7961,"8,8","2,7","5.711,8"
7962,"8,8","2,2","5.844,1"
7963,"8,8","1,9","5.923,5"
7964,"8,8","1,6","5.923,5"
7965,"8,7","1,3","5.870,6"
7966,"8,7","1,2","5.844,1"
7967,"8,7",1,"5.764,7"
7968,"8,7","0,8","5.950,0"
7969,"8,7","0,6","6.082,3"
7970,"8,7","0,7","6.082,3"
7971,"8,7","0,6","6.029,4"
7972,"8,7","0,7","6.055,9"
7973,"8,7","0,7","6.029,4"
7974,"8,7","0,8","6.055,9"
7975,"8,7","0,8","6.241,1"
7976,"8,7","0,5","6.188,2"
7977,"8,7","0,7","6.029,4"
7978,"8,7","1,4","5.897,1"
7979,"8,7","1,7","5.764,7"
7980,"8,6","3,3","5.632,4"
7981,"8,6","3,7","5.711,8"
7982,"8,6","4,3","5.738,2"
7983,"8,6","4,5","5.738,2"
7984,"8,6","4,3","5.738,2"
7985,"8,6",4,"5.844,1"
7986,"8,6","3,7","5.897,1"
7987,"8,6","3,6","6.029,4"
7988,"8,6","3,6","6.320,5"
7989,"8,6","2,9","6.532,3"
7990,"8,6","2,6","6.532,3"
7991,"8,6","2,1","6.532,3"
7992,"8,6","1,7","6.532,3"
7993,"8,6","1,1","6.505,8"
7994,"8,6","0,5","6.505,8"
7995,"8,5","0,2","6.532,3"
7996,"8,5","0,4","6.532,3"
7997,"8,5","0,6","6.532,3"
7998,"8,5","0,6","6.585,2"
7999,"8,5","1,1","6.611,7"
8000,"8,5","1,4","6.691,1"
8001,"8,5","1,5","6.691,1"
8002,"8,5","1,9","6.585,2"
8003,"8,5",2,"6.479,3"
8004,"8,5",2,"6.399,9"
8005,"8,5","2,1","6.241,1"
8006,"8,5","2,4","6.214,7"
8007,"8,5","2,6","6.029,4"
8008,"8,5","2,6","6.214,7"
8009,"8,5","2,6","6.452,9"
8010,"8,5","2,6","6.638,1"
8011,"8,4","2,6","6.717,5"
8012,"8,4","2,6","6.902,8"
8013,"8,4","2,5","6.744,0"
8014,"8,4","2,6","7.088,1"
8015,"8,4","2,7","7.035,2"
8016,"8,4","2,6","7.088,1"
8017,"8,4","2,8","7.035,2"
8018,"8,4","2,8","6.744,0"
8019,"8,4","2,7","6.611,7"
8020,"8,4","2,9","6.638,1"
8021,"8,4","2,8","6.876,3"
8022,"8,4",3,"7.008,7"
8023,"8,4","3,2","7.088,1"
8024,"8,4","3,2","7.088,1"
8025,"8,3","2,9","7.220,4"
8026,"8,3","3,6","6.955,7"
8027,"8,3","6,8","6.585,2"
8028,"8,3","8,1","6.214,7"
8029,"8,3","8,5","6.135,3"
8030,"8,3","8,8","6.188,2"
8031,"8,3","8,8","6.188,2"
8032,"8,3","8,1","6.426,4"
8033,"8,3","7,2","6.796,9"
8034,"8,3","6,6","7.088,1"
8035,"8,3","5,8","7.088,1"
8036,"8,3",5,"7.008,7"
8037,"8,3","5,3","7.088,1"
8038,"8,3","5,7","7.220,4"
8039,"8,3","5,8","7.273,4"
8040,"8,3",6,"7.326,3"
8041,"8,3","6,3","7.326,3"
8042,"8,3","6,6","7.167,5"
8043,"8,3","6,6","7.114,6"
8044,"8,3","6,7","7.114,6"
8045,"8,3","6,9","7.088,1"
8046,"8,3","7,1","7.088,1"
8047,"8,3","6,8","7.061,6"
8048,"8,3","6,4","7.061,6"
8049,"8,3","6,7","7.061,6"
8050,"8,3","7,2","7.008,7"
8051,"8,3","8,1","6.929,3"
8052,"8,3","8,5","6.823,4"
8053,"8,3",9,"6.796,9"
8054,"8,3",10,"6.796,9"
8055,"8,3","10,5","6.796,9"
8056,"8,3",11,"6.796,9"
8057,"8,3","11,3","6.849,9"
8058,"8,3","11,3","6.876,3"
8059,"8,3","11,4","6.876,3"
8060,"8,3","11,3","6.876,3"
8061,"8,3","11,5","6.929,3"
8062,"8,3","11,5","6.955,7"
8063,"8,3","11,6","6.982,2"
8064,"8,3","11,7","7.008,7"
8065,"8,3","11,8","6.982,2"
8066,"8,3","11,9","6.982,2"
8067,"8,3","11,4","6.982,2"
8068,"8,3","11,4","7.008,7"
8069,"8,4",11,"7.008,7"
8070,"8,4","11,4","7.061,6"
8071,"8,4","11,8","7.061,6"
8072,"8,4","11,3","7.141,0"
8073,"8,4","10,7","7.141,0"
8074,"8,4","11,4","7.035,2"
8075,"8,4",12,"7.008,7"
8076,"8,4","12,3","6.955,7"
8077,"8,4","11,9","6.849,9"
8078,"8,4","11,7","6.770,5"
8079,"8,5",11,"6.744,0"
8080,"8,5",10,"6.823,4"
8081,"8,5","9,9","7.008,7"
8082,"8,5","9,5","7.564,5"
8083,"8,5","9,6","7.723,3"
8084,"8,5","9,5","7.405,7"
8085,"8,5","9,7","7.299,8"
8086,"8,5","9,5","7.326,3"
8087,"8,6","10,1","7.326,3"
8088,"8,6","10,3","7.273,4"
8089,"8,6",10,"7.220,4"
8090,"8,6","9,8","7.167,5"
8091,"8,6","9,9","7.114,6"
8092,"8,6","10,2","7.061,6"
8093,"8,7","10,2","7.061,6"
8094,"8,7","9,9","7.061,6"
8095,"8,7",9,"7.035,2"
8096,"8,7","8,3","6.982,2"
8097,"8,7",8,"6.849,9"
8098,"8,7","7,8","6.479,3"
8099,"8,7",8,"6.188,2"
8100,"8,8","8,3","6.002,9"
8101,"8,8","7,8","6.029,4"
8102,"8,8","7,8","5.923,5"
8103,"8,8","7,7","5.870,6"
8104,"8,8","6,6","5.923,5"
8105,"8,8","5,6","6.029,4"
8106,"8,8","4,5","6.029,4"
8107,"8,9",4,"5.950,0"
8108,"8,9","2,7","5.923,5"
8109,"8,9","1,9","5.976,5"
8110,"8,9","1,8","6.029,4"
8111,"8,9","1,2","6.082,3"
8112,"8,9","0,6","6.055,9"
8113,"8,9","0,7","6.002,9"
8114,"8,9","0,2","6.029,4"
8115,"8,9","0,3","6.082,3"
8116,"9,0","0,1","6.055,9"
8117,"9,0",0,"6.055,9"
8118,"9,0","-0,3","6.029,4"
8119,"9,0","-0,6","5.976,5"
8120,"9,0","-0,5","5.950,0"
8121,"9,0","-0,1","5.844,1"
8122,"9,0","0,5","5.605,9"
8123,"9,0","1,4","5.420,6"
8124,"9,0","2,4","5.261,8"
8125,"9,0","3,3","5.235,4"
8126,"9,0","3,8","5.235,4"
8127,"9,0","3,8","5.314,8"
8128,"9,0","4,1","5.420,6"
8129,"9,0","3,4","5.526,5"
8130,"9,0",3,"5.711,8"
8131,"9,0","3,1","6.214,7"
8132,"8,9","3,1","6.638,1"
8133,"8,9","2,8","6.876,3"
8134,"8,9","3,2","7.061,6"
8135,"8,9","2,8","6.902,8"
8136,"8,9",3,"6.902,8"
8137,"8,9","3,3","6.796,9"
8138,"8,9","3,3","6.638,1"
8139,"8,9","3,6","6.664,6"
8140,"8,9","3,7","6.691,1"
8141,"8,9","3,7","6.691,1"
8142,"8,9","3,7","6.611,7"
8143,"8,8","3,9","6.717,5"
8144,"8,8","4,2","6.929,3"
8145,"8,8","4,6","6.691,1"
8146,"8,8","4,8","6.532,3"
8147,"8,8","5,5","6.399,9"
8148,"8,8",7,"6.320,5"
8149,"8,8","8,8","6.320,5"
8150,"8,8","9,8","6.294,1"
8151,"8,8","9,9","6.320,5"
8152,"8,7","9,8","6.399,9"
8153,"8,7","9,8","6.479,3"
8154,"8,7","9,7","6.585,2"
8155,"8,7","9,6","6.664,6"
8156,"8,7",10,"6.717,5"
8157,"8,7","10,1","6.770,5"
8158,"8,7","10,5","6.796,9"
8159,"8,7","10,7","6.796,9"
8160,"8,7","10,9","6.823,4"
8161,"8,7","10,8","6.849,9"
8162,"8,7",11,"6.876,3"
8163,"8,7","10,9","6.876,3"
8164,"8,6","10,9","6.955,7"
8165,"8,6","11,1","7.194,0"
8166,"8,6","11,4","7.273,4"
8167,"8,6","10,9","7.326,3"
8168,"8,6","11,3","7.088,1"
8169,"8,6","11,3","6.849,9"
8170,"8,6","11,2","6.373,5"
8171,"8,6","11,4","5.950,0"
8172,"8,6","11,5","5.764,7"
8173,"8,6","11,9","5.553,0"
8174,"8,6","11,6","5.182,4"
8175,"8,6","10,6","5.103,0"
8176,"8,7","10,3","5.473,6"
8177,"8,7","10,3","5.817,6"
8178,"8,7","10,4","5.870,6"
8179,"8,7","10,2","5.844,1"
8180,"8,7","10,2","5.976,5"
8181,"8,7","9,2","6.135,3"
8182,"8,7","9,5","6.505,8"
8183,"8,7","8,9","6.267,6"
8184,"8,7","8,1","6.188,2"
8185,"8,7","7,4","6.108,8"
8186,"8,7","7,2","6.029,4"
8187,"8,7","6,9","5.976,5"
8188,"8,7","6,5","6.267,6"
8189,"8,7","6,1","6.399,9"
8190,"8,8","6,1","6.029,4"
8191,"8,8","5,4","5.791,2"
8192,"8,8","5,8","5.976,5"
8193,"8,8","5,6","6.135,3"
8194,"8,8","5,8","6.002,9"
8195,"8,8","5,8","5.738,2"
8196,"8,8","5,5","5.632,4"
8197,"8,8",6,"5.844,1"
8198,"8,8","6,5","6.108,8"
8199,"8,8","6,6","6.294,1"
8200,"8,8","6,6","6.161,7"
8201,"8,8","6,5","6.188,2"
8202,"8,8","6,4","6.241,1"
8203,"8,8","6,7","6.347,0"
8204,"8,8","6,8","6.320,5"
8205,"8,8","7,1","6.347,0"
8206,"8,8",7,"6.452,9"
8207,"8,8","6,8","6.585,2"
8208,"8,8","7,4","6.505,8"
8209,"8,8","7,3","6.532,3"
8210,"8,8","8,5","6.532,3"
8211,"8,8","7,8","6.717,5"
8212,"8,8","8,8","6.717,5"
8213,"8,8","7,2","6.717,5"
8214,"8,8","7,3","6.876,3"
8215,"8,8","7,1","6.982,2"
8216,"8,8","6,9","7.008,7"
8217,"8,8","7,7","6.929,3"
8218,"8,8","7,7","6.955,7"
8219,"8,8","7,8","6.849,9"
8220,"8,8","8,1","6.823,4"
8221,"8,8","8,2","6.770,5"
8222,"8,8","7,7","6.849,9"
8223,"8,8","7,5","6.638,1"
8224,"8,8","7,6","6.691,1"
8225,"8,8","6,6","6.955,7"
8226,"8,8","6,2","7.141,0"
8227,"8,8","6,4","7.194,0"
8228,"8,8",6,"7.405,7"
8229,"8,8","6,5","7.564,5"
8230,"8,8","6,4","7.432,2"
8231,"8,8","6,3","7.749,8"
8232,"8,8",6,"7.829,2"
8233,"8,8","5,2","7.802,7"
8234,"8,8","4,9","7.802,7"
8235,"8,8","4,7","7.776,2"
8236,"8,8","4,6","7.882,1"
8237,"8,8","4,2","7.855,6"
8238,"8,8",4,"7.988,0"
8239,"8,8","3,9","8.305,6"
8240,"8,8","3,9","8.173,2"
8241,"8,8","3,8","8.014,4"
8242,"8,8","4,1","7.591,0"
8243,"8,8","4,6","7.299,8"
8244,"8,8","4,1","7.220,4"
8245,"8,8","5,2","7.141,0"
8246,"8,8","4,8","6.955,7"
8247,"8,8","4,3","6.426,4"
8248,"8,8",4,"6.717,5"
8249,"8,8","4,2","6.796,9"
8250,"8,8","3,5","6.188,2"
8251,"8,8","3,5","5.235,4"
8252,"8,8","3,5","5.500,0"
8253,"8,8","2,7","5.711,8"
8254,"8,7","2,9","5.553,0"
8255,"8,7","2,9","5.447,1"
8256,"8,7","2,5","5.420,6"
8257,"8,7","2,3","5.235,4"
8258,"8,7","2,4","5.235,4"
8259,"8,7","2,4","5.473,6"
8260,"8,7","2,6","5.791,2"
8261,"8,7","2,8","5.711,8"
8262,"8,7","2,9","6.161,7"
8263,"8,7","2,9","6.347,0"
8264,"8,7","2,9","6.347,0"
8265,"8,7","2,7","6.294,1"
8266,"8,7","2,5","6.214,7"
8267,"8,7","3,3","6.055,9"
8268,"8,6","3,5","5.791,2"
8269,"8,6","3,8","5.658,8"
8270,"8,6","3,8","5.791,2"
8271,"8,6","4,7","5.526,5"
8272,"8,6","3,2","5.447,1"
8273,"8,6",3,"4.520,7"
8274,"8,6","3,1","4.970,7"
8275,"8,6","2,9","5.897,1"
8276,"8,6","3,1","5.288,3"
8277,"8,5",3,"5.341,2"
8278,"8,5","2,9","5.288,3"
8279,"8,5","2,8","5.632,4"
8280,"8,5","2,8","5.579,4"
8281,"8,5","2,7","5.394,2"
8282,"8,5","2,7","5.553,0"
8283,"8,5","2,6","5.632,4"
8284,"8,5","2,7","5.685,3"
8285,"8,4","2,6","5.579,4"
8286,"8,4","2,8","5.632,4"
8287,"8,4","2,6","5.632,4"
8288,"8,4","2,7","5.500,0"
8289,"8,4","2,6","5.605,9"
8290,"8,4","2,2","5.897,1"
8291,"8,4","3,3","5.817,6"
8292,"8,4","4,1","5.817,6"
8293,"8,4","5,1","5.870,6"
8294,"8,3",4,"5.870,6"
8295,"8,3",4,"5.923,5"
8296,"8,3","3,8","6.135,3"
8297,"8,3","3,2","6.294,1"
8298,"8,3","2,3","6.320,5"
8299,"8,3","1,7","6.373,5"
8300,"8,3","1,3","6.426,4"
8301,"8,3","1,6","6.532,3"
8302,"8,3","0,9","6.532,3"
8303,"8,3","0,7","6.532,3"
8304,"8,2","0,1","6.399,9"
8305,"8,2","0,1","6.611,7"
8306,"8,2","-0,4","6.823,4"
8307,"8,2","-0,8","6.902,8"
8308,"8,2","-1,3","7.167,5"
8309,"8,2","-1,5","7.273,4"
8310,"8,2","-1,6","7.299,8"
8311,"8,2","-1,7","7.485,1"
8312,"8,2",-2,"7.643,9"
8313,"8,2","-1,9","7.538,0"
8314,"8,2","-0,7","6.849,9"
8315,"8,1","0,2","6.135,3"
8316,"8,1","0,9","5.817,6"
8317,"8,1","1,4","5.844,1"
8318,"8,1","1,1","5.658,8"
8319,"8,1","0,6","5.579,4"
8320,"8,1","0,4","5.897,1"
8321,"8,1","0,2","6.347,0"
8322,"8,1",0,"6.347,0"
8323,"8,0","-0,2","6.267,6"
8324,"8,0","-0,1","6.108,8"
8325,"8,0","-0,1","6.532,3"
8326,"8,0","-0,1","6.611,7"
8327,"8,0","-0,3","6.135,3"
8328,"8,0","-0,3","6.108,8"
8329,"8,0","-0,3","5.870,6"
8330,"7,9","-0,4","5.685,3"
8331,"7,9","-0,4","5.897,1"
8332,"7,9","-0,5","5.950,0"
8333,"7,9","-0,5","5.817,6"
8334,"7,9","-0,7","6.002,9"
8335,"7,9","-0,7","5.711,8"
8336,"7,8","-0,7","5.420,6"
8337,"7,8","-0,6","5.658,8"
8338,"7,8","-0,6","6.082,3"
8339,"7,8","-0,5","5.870,6"
8340,"7,8","-0,5","5.314,8"
8341,"7,8","-0,2","5.050,1"
8342,"7,7","-0,4","5.129,5"
8343,"7,7","-0,5","5.288,3"
8344,"7,7","-0,5","5.341,2"
8345,"7,7","-0,6","5.394,2"
8346,"7,7","-0,6","5.473,6"
8347,"7,7","-0,6","5.711,8"
8348,"7,7","-0,7","5.447,1"
8349,"7,6","-0,6","5.579,4"
8350,"7,6","-0,6","5.711,8"
8351,"7,6","-0,6","5.897,1"
8352,"7,6","-0,7","6.002,9"
8353,"7,6","-0,8","6.029,4"
8354,"7,6","-0,8","6.002,9"
8355,"7,5","-0,8","6.082,3"
8356,"7,5","-0,8","6.108,8"
8357,"7,5","-0,8","6.320,5"
8358,"7,5","-0,6","6.347,0"
8359,"7,5","-0,6","6.108,8"
8360,"7,5","-0,6","6.108,8"
8361,"7,5","-0,6","6.161,7"
8362,"7,4","-0,6","6.002,9"
8363,"7,4","-0,5","5.923,5"
8364,"7,4","-0,3","5.817,6"
8365,"7,4","-0,3","5.658,8"
8366,"7,4","-0,3","5.500,0"
8367,"7,4","-0,5","5.685,3"
8368,"7,4","-0,6","5.897,1"
8369,"7,3","-0,8","6.055,9"
8370,"7,3",-1,"6.347,0"
8371,"7,3","-1,2","6.505,8"
8372,"7,3","-1,3","6.505,8"
8373,"7,3","-1,6","6.876,3"
8374,"7,3","-1,8","6.902,8"
8375,"7,3","-1,6","6.955,7"
8376,"7,2","-2,4","6.902,8"
8377,"7,2","-2,6","6.770,5"
8378,"7,2","-2,6","6.717,5"
8379,"7,2","-2,6","6.796,9"
8380,"7,2","-2,7","6.558,7"
8381,"7,2","-2,8","6.399,9"
8382,"7,2","-2,8","6.373,5"
8383,"7,1","-2,8","6.452,9"
8384,"7,1","-2,6","6.426,4"
8385,"7,1","-2,1","6.399,9"
8386,"7,1","-2,3","6.373,5"
8387,"7,1","-2,3","6.267,6"
8388,"7,1",-2,"6.082,3"
8389,"7,1","-1,5","5.817,6"
8390,"7,1","-1,2","5.923,5"
8391,"7,0","-0,6","5.791,2"
8392,"7,0","-0,9","5.791,2"
8393,"7,0","-0,7","6.161,7"
8394,"7,0","-0,4","6.426,4"
8395,"7,0","-0,1","6.479,3"
8396,"7,0","0,2","6.505,8"
8397,"7,0","0,7","6.532,3"
8398,"6,9","0,5","6.479,3"
8399,"6,9","0,9","6.505,8"
8400,"6,9","0,8","6.611,7"
8401,"6,9","0,8","6.717,5"
8402,"6,9","1,1","6.558,7"
8403,"6,9","1,2","6.558,7"
8404,"6,9","1,1","6.505,8"
8405,"6,9","1,1","6.770,5"
8406,"6,8","1,2","6.902,8"
8407,"6,8","1,5","6.796,9"
8408,"6,8","1,5","6.611,7"
8409,"6,8","1,7","6.558,7"
8410,"6,8","1,9","6.452,9"
8411,"6,8","3,1","6.320,5"
8412,"6,8",4,"6.267,6"
8413,"6,7","4,5","6.214,7"
8414,"6,7","3,9","6.452,9"
8415,"6,7",4,"6.452,9"
8416,"6,7","3,9","6.426,4"
8417,"6,7","3,6","6.452,9"
8418,"6,7","3,5","6.532,3"
8419,"6,7","3,2","6.532,3"
8420,"6,7","3,5","6.532,3"
8421,"6,7","3,5","6.585,2"
8422,"6,7","3,7","6.717,5"
8423,"6,6","3,6","6.717,5"
8424,"6,6","3,3","6.717,5"
8425,"6,6","3,1","6.717,5"
8426,"6,6","2,8","6.691,1"
8427,"6,6","3,2","6.876,3"
8428,"6,6","3,4","6.955,7"
8429,"6,6","3,2","6.982,2"
8430,"6,6","3,6","6.955,7"
8431,"6,6",3,"6.876,3"
8432,"6,6",3,"6.902,8"
8433,"6,6",3,"6.929,3"
8434,"6,6","3,6","6.849,9"
8435,"6,6","5,3","6.770,5"
8436,"6,6","6,5","6.664,6"
8437,"6,6","7,1","6.505,8"
8438,"6,6","6,8","6.267,6"
8439,"6,6","6,2","6.426,4"
8440,"6,6","5,5","6.558,7"
8441,"6,6","4,4","6.664,6"
8442,"6,6","3,4","6.770,5"
8443,"6,6","1,9","6.796,9"
8444,"6,5",2,"6.849,9"
8445,"6,5","1,4","6.876,3"
8446,"6,5","1,6","6.849,9"
8447,"6,5","0,8","6.849,9"
8448,"6,5","0,9","6.902,8"
8449,"6,5","0,1","6.929,3"
8450,"6,5","0,1","6.929,3"
8451,"6,5","-0,3","6.876,3"
8452,"6,5","-0,3","6.823,4"
8453,"6,5","-0,1","6.796,9"
8454,"6,5","0,3","6.796,9"
8455,"6,5","0,4","6.796,9"
8456,"6,5","0,3","6.796,9"
8457,"6,5","0,6","6.770,5"
8458,"6,5","0,7","6.638,1"
8459,"6,5",1,"6.532,3"
8460,"6,5","1,4","6.373,5"
8461,"6,5","1,8","6.188,2"
8462,"6,5","2,1","6.108,8"
8463,"6,5","2,3","6.214,7"
8464,"6,5","2,4","6.294,1"
8465,"6,5","2,4","6.505,8"
8466,"6,5","2,3","6.558,7"
8467,"6,5","2,3","6.505,8"
8468,"6,5","2,2","6.426,4"
8469,"6,5","2,5","6.452,9"
8470,"6,5","2,6","6.558,7"
8471,"6,5","2,7","6.558,7"
8472,"6,5","2,8","6.558,7"
8473,"6,5","2,8","6.611,7"
8474,"6,5","2,8","6.611,7"
8475,"6,5","2,6","6.611,7"
8476,"6,5","2,6","6.611,7"
8477,"6,5","2,8","6.558,7"
8478,"6,5","3,1","6.585,2"
8479,"6,5","3,2","6.611,7"
8480,"6,5","3,2","6.638,1"
8481,"6,5","4,4","6.611,7"
8482,"6,4","5,1","6.558,7"
8483,"6,4","5,9","6.426,4"
8484,"6,4","6,8","6.214,7"
8485,"6,4","6,5","5.870,6"
8486,"6,4","6,6","5.791,2"
8487,"6,4","5,4","5.844,1"
8488,"6,4","5,8","6.108,8"
8489,"6,4","5,6","6.399,9"
8490,"6,4","5,5","6.638,1"
8491,"6,4","5,8","6.611,7"
8492,"6,4","5,8","6.505,8"
8493,"6,4","5,7","6.611,7"
8494,"6,4","5,7","6.770,5"
8495,"6,4","5,4","6.691,1"
8496,"6,4","5,5","6.691,1"
8497,"6,4","5,6","6.691,1"
8498,"6,4","6,1","6.823,4"
8499,"6,4","6,1","6.929,3"
8500,"6,4","6,3","6.902,8"
8501,"6,4","6,1","6.876,3"
8502,"6,4","5,4","6.849,9"
8503,"6,4","5,2","6.744,0"
8504,"6,4","5,3","6.717,5"
8505,"6,4",6,"6.691,1"
8506,"6,4","7,1","6.691,1"
8507,"6,4","6,9","6.452,9"
8508,"6,4","7,3","6.267,6"
8509,"6,4","7,8","6.029,4"
8510,"6,4","8,4","5.870,6"
8511,"6,4","9,7","5.817,6"
8512,"6,4",10,"5.844,1"
8513,"6,4",10,"6.082,3"
8514,"6,5","10,6","6.214,7"
8515,"6,5","10,9","6.161,7"
8516,"6,5","11,3","6.108,8"
8517,"6,5","11,4","5.791,2"
8518,"6,5","11,1","5.711,8"
8519,"6,5","11,2","5.658,8"
8520,"6,5","10,9","5.738,2"
8521,"6,5","10,6","5.923,5"
8522,"6,5","10,8","5.897,1"
8523,"6,5","10,8","5.870,6"
8524,"6,5",11,"5.870,6"
8525,"6,5","10,2","5.870,6"
8526,"6,5","10,2","5.897,1"
8527,"6,5","9,8","5.870,6"
8528,"6,5","10,6","5.844,1"
8529,"6,5","11,3","5.791,2"
8530,"6,5","11,4","5.685,3"
8531,"6,5",11,"5.658,8"
8532,"6,5","10,7","5.605,9"
8533,"6,5","8,3","5.500,0"
8534,"6,6","9,4","5.447,1"
8535,"6,6","10,6","5.447,1"
8536,"6,6","10,3","5.526,5"
8537,"6,6","9,6","5.579,4"
